X,Y
0.01,7.85E+02
0.00,7.86E+02
0.80,7.72E+02
0.70,7.75E+02
0.60,7.77E+02
0.50,7.80E+02
0.40,7.82E+02
0.20,7.84E+02
0.10,7.85E+02
0.06,7.85E+02
0.04,7.85E+02
0.02,7.85E+02
0.30,7.84E+02
1.00,7.65E+02
1.20,7.57E+02
1.50,7.43E+02
1.70,7.33E+02
2.00,7.17E+02
2.50,6.91E+02
3.00,6.63E+02
3.50,6.36E+02
4.00,6.08E+02
5.00,5.54E+02
6.00,5.02E+02
7.00,4.53E+02
8.00,4.09E+02
9.00,3.70E+02
10.00,3.35E+02
12.50,2.64E+02
15.00,2.12E+02
17.50,1.72E+02
20.00,1.42E+02
22.50,1.18E+02
25.00,9.97E+01
27.50,8.44E+01
30.00,7.17E+01
35.00,5.20E+01
40.00,3.77E+01
45.00,2.74E+01
50.00,2.02E+01
55.00,1.53E+01
60.00,1.20E+01
65.00,9.63E+00
70.00,8.00E+00
75.00,6.84E+00
80.00,6.00E+00
85.00,5.38E+00
90.00,4.93E+00
95.00,4.60E+00
105.00,4.20E+00
120.00,3.98E+00
135.00,3.97E+00
150.00,4.02E+00
165.00,4.07E+00
180.00,4.09E+00
