Zn2+ + H --> Zn+ + H+
X = Energy (eV),Y = Cross section (cm2)
8.125000e+02,4.300000e-16
1.014000e+03,5.200000e-16
1.319500e+03,6.400000e-16
1.521000e+03,7.600000e-16
2.028000e+03,7.800000e-16
2.535000e+03,8.600000e-16
3.048500e+03,1.050000e-15
4.062500e+03,1.070000e-15
5.076500e+03,1.330000e-15
6.097000e+03,1.370000e-15
7.085000e+03,1.390000e-15
8.125000e+03,1.560000e-15
9.165000e+03,1.560000e-15
1.014000e+04,1.750000e-15
1.215500e+04,1.680000e-15
1.423500e+04,1.770000e-15
1.774500e+04,1.840000e-15
2.028000e+04,1.910000e-15
2.288000e+04,1.850000e-15
2.541500e+04,1.600000e-15
3.048500e+04,1.630000e-15
3.555500e+04,1.600000e-15
