Li2+ + H(1s) --> Li+(n=2) + H+(n=2)
X = Energy (eV),Y = Cross section (cm2)
5.397000e+05,1.000000e-20
7.140000e+05,2.050000e-20
9.520000e+05,3.890000e-20
1.281000e+06,6.570000e-20
1.519000e+06,1.000000e-19
2.198000e+06,1.750000e-19
2.800000e+06,2.430000e-19
3.500000e+06,2.960000e-19
4.466000e+06,3.420000e-19
5.845000e+06,3.650000e-19
8.260000e+06,3.510000e-19
1.155000e+07,3.160000e-19
1.673000e+07,2.590000e-19
2.471000e+07,1.920000e-19
6.097000e+07,1.000000e-19
1.071000e+08,5.770000e-20
1.876000e+08,3.330000e-20
