Li3+ + H(1s) --> Li2+(3p) + H+
X = Energy (eV),Y = Cross section (cm2)
2.800000e+05,2.890000e-16
3.500000e+05,1.650000e-16
4.200000e+05,1.010000e-16
4.900000e+05,6.440000e-17
5.600000e+05,4.280000e-17
6.300000e+05,2.920000e-17
7.000000e+05,2.050000e-17
8.750000e+05,9.230000e-18
1.050000e+06,4.580000e-18
1.400000e+06,1.390000e-18
2.100000e+06,2.170000e-19
2.800000e+06,5.220000e-20
3.500000e+06,1.640000e-20
4.200000e+06,6.170000e-21
4.900000e+06,2.650000e-21
5.600000e+06,1.260000e-21
6.300000e+06,6.470000e-22
7.000000e+06,3.550000e-22
1.400000e+07,6.070000e-24
2.100000e+07,5.330000e-25
2.800000e+07,9.420000e-26
3.500000e+07,2.460000e-26
4.200000e+07,8.260000e-27
4.900000e+07,3.290000e-27
5.600000e+07,1.490000e-27
6.300000e+07,7.420000e-28
7.000000e+07,3.990000e-28
