Li3+ + H(1s) --> Li + H+(Total)
X = Energy (eV),Y = Cross section (cm2)
6.580000e+02,7.940000e-17
3.703000e+03,1.360000e-16
1.099000e+04,2.350000e-16
2.016000e+04,4.040000e-16
3.661000e+04,6.900000e-16
5.817000e+04,1.060000e-15
9.240000e+04,1.530000e-15
1.155000e+05,1.700000e-15
1.533000e+05,1.860000e-15
2.100000e+05,1.890000e-15
2.828000e+05,1.820000e-15
4.109000e+05,1.620000e-15
5.635000e+05,1.400000e-15
7.490000e+05,1.180000e-15
9.310000e+05,1.020000e-15
1.162000e+06,8.690000e-16
1.386000e+06,7.620000e-16
1.589000e+06,6.790000e-16
1.876000e+06,5.810000e-16
