Li3+ + H(1s) --> Li2+(n=6) + H+
X = Energy (eV),Y = Cross section (cm2)
2.800000e+05,2.250000e-16
3.500000e+05,1.300000e-16
4.200000e+05,7.240000e-17
4.900000e+05,4.270000e-17
5.600000e+05,2.640000e-17
6.300000e+05,1.690000e-17
7.000000e+05,1.130000e-17
8.750000e+05,4.530000e-18
1.050000e+06,2.070000e-18
1.400000e+06,5.560000e-19
2.100000e+06,8.050000e-20
2.800000e+06,1.890000e-20
3.500000e+06,5.950000e-21
4.200000e+06,2.280000e-21
4.900000e+06,1.000000e-21
5.600000e+06,4.870000e-22
6.300000e+06,2.570000e-22
7.000000e+06,1.450000e-22
1.400000e+07,3.120000e-24
2.100000e+07,3.210000e-25
2.800000e+07,6.340000e-26
3.500000e+07,1.800000e-26
4.200000e+07,6.390000e-27
4.900000e+07,2.670000e-27
5.600000e+07,1.250000e-27
6.300000e+07,6.390000e-28
7.000000e+07,3.510000e-28
