Li3+ + H(1s) --> Li2+(1s) + H+
X = Energy (eV),Y = Cross section (cm2)
2.800000e+06,1.820000e-19
3.500000e+06,8.900000e-20
4.200000e+06,4.680000e-20
4.900000e+06,2.620000e-20
5.600000e+06,1.550000e-20
6.300000e+06,9.550000e-21
7.000000e+06,6.110000e-21
1.400000e+07,2.480000e-22
2.100000e+07,3.220000e-23
2.800000e+07,7.160000e-24
3.500000e+07,2.170000e-24
4.200000e+07,8.110000e-25
4.900000e+07,3.490000e-25
5.600000e+07,1.670000e-25
6.300000e+07,8.730000e-26
7.000000e+07,4.860000e-26
