Li3+ + H(1s) --> Li2+(4d) + H+
X = Energy (eV),Y = Cross section (cm2)
2.800000e+05,2.450000e-16
3.500000e+05,1.250000e-16
4.200000e+05,6.880000e-17
4.900000e+05,4.010000e-17
5.600000e+05,2.440000e-17
6.300000e+05,1.540000e-17
7.000000e+05,1.010000e-17
8.750000e+05,3.860000e-18
1.050000e+06,1.670000e-18
1.400000e+06,4.070000e-19
2.100000e+06,4.670000e-20
2.800000e+06,9.100000e-21
3.500000e+06,2.450000e-21
4.200000e+06,8.200000e-22
4.900000e+06,3.220000e-22
5.600000e+06,1.430000e-22
6.300000e+06,6.940000e-23
7.000000e+06,3.640000e-23
1.400000e+07,5.570000e-25
2.100000e+07,5.240000e-26
2.800000e+07,1.010000e-26
3.500000e+07,2.880000e-27
4.200000e+07,1.040000e-27
4.900000e+07,4.390000e-28
5.600000e+07,2.090000e-28
6.300000e+07,1.090000e-28
7.000000e+07,6.070000e-29
