Li3+ + H(1s) --> Li2+(6g) + H+
X = Energy (eV),Y = Cross section (cm2)
2.800000e+05,1.890000e-17
3.500000e+05,8.690000e-18
4.200000e+05,4.320000e-18
4.900000e+05,2.280000e-18
5.600000e+05,1.270000e-18
6.300000e+05,7.390000e-19
7.000000e+05,4.470000e-19
8.750000e+05,1.460000e-19
1.050000e+06,5.620000e-20
1.400000e+06,1.180000e-20
2.100000e+06,1.260000e-21
2.800000e+06,2.570000e-22
3.500000e+06,7.550000e-23
4.200000e+06,2.790000e-23
4.900000e+06,1.200000e-23
5.600000e+06,5.790000e-24
6.300000e+06,3.050000e-24
7.000000e+06,1.710000e-24
1.400000e+07,3.890000e-26
2.100000e+07,4.210000e-27
2.800000e+07,8.700000e-28
3.500000e+07,2.550000e-28
4.200000e+07,9.390000e-29
4.900000e+07,4.030000e-29
5.600000e+07,1.930000e-29
6.300000e+07,1.010000e-29
7.000000e+07,5.670000e-30
