Li3+ + H(1s) --> Li2+(6h) + H+
X = Energy (eV),Y = Cross section (cm2)
2.800000e+05,7.920000e-18
3.500000e+05,3.220000e-18
4.200000e+05,1.480000e-18
4.900000e+05,7.400000e-19
5.600000e+05,3.980000e-19
6.300000e+05,2.260000e-19
7.000000e+05,1.350000e-19
8.750000e+05,4.390000e-20
1.050000e+06,1.710000e-20
1.400000e+06,3.710000e-21
2.100000e+06,4.130000e-22
2.800000e+06,8.550000e-23
3.500000e+06,2.500000e-23
4.200000e+06,9.150000e-24
4.900000e+06,3.910000e-24
5.600000e+06,1.870000e-24
6.300000e+06,9.740000e-25
7.000000e+06,5.440000e-25
1.400000e+07,1.180000e-26
2.100000e+07,1.250000e-27
2.800000e+07,2.560000e-28
3.500000e+07,7.490000e-29
4.200000e+07,2.740000e-29
4.900000e+07,1.170000e-29
5.600000e+07,5.620000e-30
6.300000e+07,2.940000e-30
7.000000e+07,1.640000e-30
