H2+ + N2 --> H2
X = Energy (eV),Y = Cross section (cm2)
7.120000e+01,1.010000e-15
1.124000e+02,9.330000e-16
1.480000e+02,8.890000e-16
1.780000e+02,8.550000e-16
2.100000e+02,8.150000e-16
2.440000e+02,8.000000e-16
2.760000e+02,7.690000e-16
3.260000e+02,7.470000e-16
3.800000e+02,7.260000e-16
4.380000e+02,7.120000e-16
5.100000e+02,6.990000e-16
5.580000e+02,6.920000e-16
6.220000e+02,6.920000e-16
7.260000e+02,6.920000e-16
8.220000e+02,6.920000e-16
9.420000e+02,7.050000e-16
1.074000e+03,7.120000e-16
1.176000e+03,7.190000e-16
1.288000e+03,7.330000e-16
1.400000e+03,7.550000e-16
