H2+ + NH3 --> H2
X = Energy (eV),Y = Cross section (cm2)
7.580000e+01,2.100000e-15
1.206000e+02,1.870000e-15
1.536000e+02,1.750000e-15
1.770000e+02,1.680000e-15
2.000000e+02,1.620000e-15
2.260000e+02,1.570000e-15
2.460000e+02,1.550000e-15
2.660000e+02,1.520000e-15
2.860000e+02,1.500000e-15
3.100000e+02,1.500000e-15
3.360000e+02,1.500000e-15
3.660000e+02,1.530000e-15
3.960000e+02,1.570000e-15
4.320000e+02,1.620000e-15
4.740000e+02,1.720000e-15
5.120000e+02,1.810000e-15
5.420000e+02,1.860000e-15
5.800000e+02,1.910000e-15
6.060000e+02,1.930000e-15
6.400000e+02,1.970000e-15
6.920000e+02,2.000000e-15
7.660000e+02,2.030000e-15
8.440000e+02,2.030000e-15
9.460000e+02,2.030000e-15
1.074000e+03,2.010000e-15
1.158000e+03,2.000000e-15
1.244000e+03,2.000000e-15
1.310000e+03,1.970000e-15
1.384000e+03,1.960000e-15
1.438000e+03,1.920000e-15
