H2+ + O2 --> H2
X = Energy (eV),Y = Cross section (cm2)
5.500000e+01,1.180000e-15
8.580000e+01,1.090000e-15
1.142000e+02,1.030000e-15
1.340000e+02,9.950000e-16
1.560000e+02,9.650000e-16
1.802000e+02,9.290000e-16
2.140000e+02,9.010000e-16
2.400000e+02,8.940000e-16
2.680000e+02,8.940000e-16
3.400000e+02,8.940000e-16
3.600000e+02,9.010000e-16
3.860000e+02,8.940000e-16
4.180000e+02,9.080000e-16
4.380000e+02,9.150000e-16
4.620000e+02,9.360000e-16
4.900000e+02,9.580000e-16
5.120000e+02,9.800000e-16
5.300000e+02,9.950000e-16
5.560000e+02,9.950000e-16
5.920000e+02,9.950000e-16
6.680000e+02,1.000000e-15
7.460000e+02,1.000000e-15
8.440000e+02,1.000000e-15
9.280000e+02,1.000000e-15
1.000000e+03,1.000000e-15
1.082000e+03,9.950000e-16
1.194000e+03,9.880000e-16
1.254000e+03,9.800000e-16
1.346000e+03,9.800000e-16
1.398000e+03,9.800000e-16
