Li+ (2s) + H- --> Li(4s)+H
X = Electron energy (eV),Y = Cross section (cm2),Y Error Plus (cm2),Y Error Minus (cm2)
1.000000e+03,6.060000e-10,0.000000e+00,0.000000e+00
2.000000e+03,3.810000e-10,0.000000e+00,0.000000e+00
3.000000e+03,3.030000e-10,0.000000e+00,0.000000e+00
4.000000e+03,2.680000e-10,0.000000e+00,0.000000e+00
5.000000e+03,2.470000e-10,0.000000e+00,0.000000e+00
6.000000e+03,2.310000e-10,0.000000e+00,0.000000e+00
7.000000e+03,2.170000e-10,0.000000e+00,0.000000e+00
8.000000e+03,2.050000e-10,0.000000e+00,0.000000e+00
9.000000e+03,1.940000e-10,0.000000e+00,0.000000e+00
1.000000e+04,1.840000e-10,0.000000e+00,0.000000e+00
