Li3+ + H(1s) --> Li2+(5f) + H+
X = Energy (eV),Y = Cross section (cm2)
2.800000e+05,7.740000e-17
3.500000e+05,3.790000e-17
4.200000e+05,1.980000e-17
4.900000e+05,1.090000e-17
5.600000e+05,6.310000e-18
6.300000e+05,3.790000e-18
7.000000e+05,2.350000e-18
8.750000e+05,8.050000e-19
1.050000e+06,3.170000e-19
1.400000e+06,6.650000e-20
2.100000e+06,6.420000e-21
2.800000e+06,1.170000e-21
3.500000e+06,3.100000e-22
4.200000e+06,1.060000e-22
4.900000e+06,4.310000e-23
5.600000e+06,1.990000e-23
6.300000e+06,1.020000e-23
7.000000e+06,5.590000e-24
1.400000e+07,1.170000e-25
2.100000e+07,1.260000e-26
2.800000e+07,2.590000e-27
3.500000e+07,7.590000e-28
4.200000e+07,2.790000e-28
4.900000e+07,1.190000e-28
5.600000e+07,5.740000e-29
6.300000e+07,3.000000e-29
7.000000e+07,1.680000e-29
