Li3+ + H(1s) --> Li2+(4s) + H+
X = Energy (eV),Y = Cross section (cm2)
2.800000e+05,2.040000e-17
3.500000e+05,1.230000e-17
4.200000e+05,8.190000e-18
4.900000e+05,5.760000e-18
5.600000e+05,4.200000e-18
6.300000e+05,3.140000e-18
7.000000e+05,2.390000e-18
8.750000e+05,1.290000e-18
1.050000e+06,7.450000e-19
1.400000e+06,2.850000e-19
2.100000e+06,6.120000e-20
2.800000e+06,1.830000e-20
3.500000e+06,6.740000e-21
4.200000e+06,2.890000e-21
4.900000e+06,1.380000e-21
5.600000e+06,7.210000e-22
6.300000e+06,4.020000e-22
7.000000e+06,2.370000e-22
1.400000e+07,6.370000e-24
2.100000e+07,7.100000e-25
2.800000e+07,1.460000e-25
3.500000e+07,4.230000e-26
4.200000e+07,1.530000e-26
4.900000e+07,6.430000e-27
5.600000e+07,3.030000e-27
6.300000e+07,1.560000e-27
7.000000e+07,8.590000e-28
