Li3+ + H(1s) --> Li2+(6d) + H+
X = Energy (eV),Y = Cross section (cm2)
2.800000e+05,8.680000e-17
3.500000e+05,4.580000e-17
4.200000e+05,2.570000e-17
4.900000e+05,1.510000e-17
5.600000e+05,9.290000e-18
6.300000e+05,5.900000e-18
7.000000e+05,3.860000e-18
8.750000e+05,1.480000e-18
1.050000e+06,6.430000e-19
1.400000e+06,1.560000e-19
2.100000e+06,1.780000e-20
2.800000e+06,3.450000e-21
3.500000e+06,9.230000e-22
4.200000e+06,3.080000e-22
4.900000e+06,1.200000e-22
5.600000e+06,5.320000e-23
6.300000e+06,2.580000e-23
7.000000e+06,1.350000e-23
1.400000e+07,2.030000e-25
2.100000e+07,1.890000e-26
2.800000e+07,3.650000e-27
3.500000e+07,1.030000e-27
4.200000e+07,3.710000e-28
4.900000e+07,1.570000e-28
5.600000e+07,7.470000e-29
6.300000e+07,3.880000e-29
7.000000e+07,2.160000e-29
