Li3+ + H(1s) --> Li2+(6p) + H+
X = Energy (eV),Y = Cross section (cm2)
2.800000e+05,7.650000e-17
3.500000e+05,4.070000e-17
4.200000e+05,2.360000e-17
4.900000e+05,1.440000e-17
5.600000e+05,9.260000e-18
6.300000e+05,6.150000e-18
7.000000e+05,4.210000e-18
8.750000e+05,1.800000e-18
1.050000e+06,8.590000e-19
1.400000e+06,2.460000e-19
2.100000e+06,3.600000e-20
2.800000e+06,8.340000e-21
3.500000e+06,2.550000e-21
4.200000e+06,9.440000e-22
4.900000e+06,4.000000e-22
5.600000e+06,1.880000e-22
6.300000e+06,9.590000e-23
7.000000e+06,5.220000e-23
1.400000e+07,8.650000e-25
2.100000e+07,7.500000e-26
2.800000e+07,1.320000e-26
3.500000e+07,3.430000e-27
4.200000e+07,1.150000e-27
4.900000e+07,4.560000e-28
5.600000e+07,2.060000e-28
6.300000e+07,1.020000e-28
7.000000e+07,5.490000e-29
