Li3+ + H(1s) --> Li2+(n=5) + H+
X = Energy (eV),Y = Cross section (cm2)
2.800000e+05,3.760000e-16
3.500000e+05,1.940000e-16
4.200000e+05,1.080000e-16
4.900000e+05,6.410000e-17
5.600000e+05,3.980000e-17
6.300000e+05,2.570000e-17
7.000000e+05,1.710000e-17
8.750000e+05,6.980000e-18
1.050000e+06,3.220000e-18
1.400000e+06,8.910000e-19
2.100000e+06,1.290000e-19
2.800000e+06,3.070000e-20
3.500000e+06,9.750000e-21
4.200000e+06,3.750000e-21
4.900000e+06,1.650000e-21
5.600000e+06,8.080000e-22
6.300000e+06,4.280000e-22
7.000000e+06,2.410000e-22
1.400000e+07,5.250000e-24
2.100000e+07,5.410000e-25
2.800000e+07,1.070000e-25
3.500000e+07,3.030000e-26
4.200000e+07,1.080000e-26
4.900000e+07,4.490000e-27
5.600000e+07,2.100000e-27
6.300000e+07,1.080000e-27
7.000000e+07,5.920000e-28
