Ne10+ + He --> Ne8+(3l6l') + He2+
X = Energy (eV),Y = Cross section (cm2)
1.652000e+01,5.400000e-17
2.170000e+01,8.394000e-17
2.690000e+01,1.207000e-16
3.120000e+01,1.564000e-16
3.806000e+01,1.976000e-16
5.002000e+01,2.279000e-16
7.048000e+01,2.192000e-16
8.920000e+01,1.828000e-16
1.045200e+02,1.447000e-16
1.198200e+02,1.117000e-16
1.393800e+02,8.727000e-17
1.555200e+02,6.646000e-17
1.691200e+02,5.061000e-17
1.801400e+02,3.707000e-17
1.886400e+02,3.173000e-17
1.980000e+02,2.897000e-17
2.065200e+02,2.860000e-17
2.159000e+02,2.935000e-17
2.346800e+02,3.051000e-17
2.576800e+02,3.012000e-17
2.790000e+02,2.935000e-17
2.977600e+02,2.860000e-17
3.139400e+02,2.787000e-17
3.267400e+02,2.787000e-17
