Be4+ + H(1s) --> Be3+(6g) + H+
X = Energy (eV),Y = Cross section (cm2)
3.600000e+05,1.390000e-16
4.500000e+05,6.600000e-17
5.400000e+05,3.360000e-17
6.300000e+05,1.810000e-17
7.200000e+05,1.020000e-17
8.100000e+05,5.990000e-18
9.000000e+05,3.650000e-18
1.125000e+06,1.190000e-18
1.350000e+06,4.530000e-19
1.800000e+06,9.000000e-20
2.700000e+06,8.330000e-21
3.600000e+06,1.530000e-21
4.500000e+06,4.190000e-22
5.400000e+06,1.480000e-22
6.300000e+06,6.240000e-23
7.200000e+06,2.970000e-23
8.100000e+06,1.550000e-23
9.000000e+06,8.650000e-24
1.800000e+07,1.940000e-25
2.700000e+07,2.110000e-26
3.600000e+07,4.360000e-27
4.500000e+07,1.280000e-27
5.400000e+07,4.710000e-28
6.300000e+07,2.020000e-28
7.200000e+07,9.710000e-29
8.100000e+07,5.080000e-29
9.000000e+07,2.850000e-29
