Be4+ + H(1s) --> Be3+(7g) + H+
X = Energy (eV),Y = Cross section (cm2)
3.600000e+05,1.030000e-16
4.500000e+05,5.010000e-17
5.400000e+05,2.600000e-17
6.300000e+05,1.420000e-17
7.200000e+05,8.100000e-18
8.100000e+05,4.800000e-18
9.000000e+05,2.940000e-18
1.125000e+06,9.720000e-19
1.350000e+06,3.710000e-19
1.800000e+06,7.380000e-20
2.700000e+06,6.790000e-21
3.600000e+06,1.230000e-21
4.500000e+06,3.350000e-22
5.400000e+06,1.180000e-22
6.300000e+06,4.490000e-23
7.200000e+06,2.350000e-22
8.100000e+06,1.220000e-23
9.000000e+06,6.830000e-24
1.800000e+07,1.530000e-25
2.700000e+07,1.660000e-26
3.600000e+07,3.430000e-27
4.500000e+07,1.010000e-27
5.400000e+07,3.710000e-28
6.300000e+07,1.590000e-28
7.200000e+07,7.640000e-29
8.100000e+07,4.000000e-29
9.000000e+07,2.240000e-29
