H+ + H2 --> H+ + H2+
X = Energy (eV),Y = Cross section (cm2)
1.000000e+01,7.000000e+00
1.500000e+01,8.060000e+00
2.000000e+01,1.000000e+01
2.500000e+01,1.210000e+01
3.000000e+01,1.620000e+01
3.500000e+01,1.750000e+01
4.000000e+01,2.000000e+01
5.000000e+01,2.180000e+01
6.000000e+01,2.240000e+01
7.000000e+01,2.210000e+01
8.000000e+01,2.160000e+01
9.000000e+01,2.090000e+01
1.000000e+02,2.000000e+01
1.100000e+02,1.950000e+01
1.200000e+02,1.880000e+01
1.300000e+02,1.800000e+01
1.400000e+02,1.710000e+01
