H+ + H --> H+ + H(2p)
X = Energy (eV),Y = Cross section (cm2)
2.300000e+03,3.000000e-17
3.000000e+03,3.000000e-17
4.000000e+03,3.100000e-17
5.000000e+03,3.400000e-17
6.000000e+03,3.500000e-17
7.000000e+03,3.300000e-17
8.000000e+03,2.700000e-17
9.000000e+03,2.700000e-17
1.000000e+04,2.600000e-17
1.100000e+04,2.500000e-17
1.200000e+04,2.600000e-17
1.400000e+04,2.800000e-17
1.600000e+04,3.200000e-17
1.800000e+04,3.500000e-17
2.000000e+04,4.000000e-17
2.100000e+04,4.100000e-17
2.200000e+04,4.400000e-17
2.300000e+04,4.800000e-17
2.400000e+04,4.500000e-17
2.600000e+04,4.600000e-17
