He2+ + H(1s) --> He+(3s) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+03,2.000000e-19
8.000000e+03,3.980000e-18
1.200000e+04,9.810000e-18
1.600000e+04,1.140000e-17
2.000000e+04,1.240000e-17
2.800000e+04,1.210000e-17
4.000000e+04,1.290000e-17
6.000000e+04,2.250000e-17
8.000000e+04,4.110000e-17
1.000000e+05,5.010000e-17
1.200000e+05,5.100000e-17
1.400000e+05,4.690000e-17
1.600000e+05,3.980000e-17
1.800000e+05,3.260000e-17
2.000000e+05,2.650000e-17
2.200000e+05,2.160000e-17
2.520000e+05,1.950000e-17
3.000000e+05,1.080000e-17
3.600000e+05,6.910000e-18
4.000000e+05,4.950000e-18
4.400000e+05,3.530000e-18
5.200000e+05,1.970000e-18
6.000000e+05,1.090000e-18
6.800000e+05,6.380000e-19
8.000000e+05,3.310000e-19
1.200000e+06,5.380000e-20
1.600000e+06,1.430000e-20
