Ba2+ + H2 --> Ba+
X = Energy (eV),Y = Cross section (cm2)
6.945900e+03,1.160000e-16
7.946000e+03,1.190000e-16
8.932400e+03,1.260000e-16
9.932500e+03,1.220000e-16
1.191900e+04,1.320000e-16
1.383700e+04,1.360000e-16
1.739900e+04,1.460000e-16
1.986500e+04,1.530000e-16
2.233100e+04,1.540000e-16
1.493300e+03,5.000000e-18
1.781000e+03,7.000000e-18
1.986500e+03,1.100000e-17
2.287900e+03,1.500000e-17
2.479700e+03,2.700000e-17
2.972900e+03,4.200000e-17
3.973000e+03,7.400000e-17
4.959400e+03,9.600000e-17
5.959500e+03,1.060000e-16
2.479700e+04,1.570000e-16
2.972900e+04,1.660000e-16
3.479800e+04,1.660000e-16
