H + H2 --> H++(H++H+)+3e
X = Electron energy (eV),Y = Cross section (cm2),Y Error Plus (cm2),Y Error Minus (cm2)
5.700000e+03,1.072000e-20,0.000000e+00,0.000000e+00
6.494000e+03,1.381000e-20,0.000000e+00,0.000000e+00
7.499000e+03,1.872000e-20,0.000000e+00,0.000000e+00
8.660000e+03,2.664000e-20,0.000000e+00,0.000000e+00
1.000000e+04,4.029000e-20,0.000000e+00,0.000000e+00
1.155000e+04,6.330000e-20,0.000000e+00,0.000000e+00
1.334000e+04,9.939000e-20,0.000000e+00,0.000000e+00
1.540000e+04,1.516000e-19,0.000000e+00,0.000000e+00
1.778000e+04,2.215000e-19,0.000000e+00,0.000000e+00
2.054000e+04,3.092000e-19,0.000000e+00,0.000000e+00
2.371000e+04,4.140000e-19,0.000000e+00,0.000000e+00
2.738000e+04,5.349000e-19,0.000000e+00,0.000000e+00
3.162000e+04,6.712000e-19,0.000000e+00,0.000000e+00
3.652000e+04,8.203000e-19,0.000000e+00,0.000000e+00
4.217000e+04,9.740000e-19,0.000000e+00,0.000000e+00
4.870000e+04,1.111000e-18,0.000000e+00,0.000000e+00
5.200000e+04,1.157000e-18,0.000000e+00,0.000000e+00
