He2+ + H(1s) --> He+(3p) + H+
X = Energy (eV),Y = Cross section (cm2)
4.000000e+03,1.970000e-18
8.000000e+03,1.470000e-17
1.200000e+04,2.700000e-17
1.600000e+04,3.100000e-17
2.000000e+04,3.620000e-17
2.800000e+04,3.730000e-17
4.000000e+04,3.490000e-17
6.000000e+04,5.400000e-17
8.000000e+04,7.770000e-17
1.000000e+05,9.050000e-17
1.200000e+05,8.930000e-17
1.400000e+05,7.890000e-17
1.600000e+05,6.540000e-17
1.800000e+05,5.300000e-17
2.000000e+05,4.280000e-17
2.200000e+05,3.460000e-17
2.520000e+05,2.490000e-17
3.000000e+05,1.540000e-17
3.600000e+05,8.380000e-18
4.000000e+05,5.520000e-18
4.400000e+05,3.760000e-18
5.200000e+05,1.810000e-18
6.000000e+05,8.820000e-19
6.800000e+05,5.050000e-19
8.000000e+05,2.610000e-19
1.200000e+06,2.730000e-20
1.600000e+06,7.270000e-21
