H+ + H2O --> H
X = Energy (eV),Y = Cross section (cm2)
5.530000e+01,3.450000e-16
1.240000e+02,2.980000e-16
1.550000e+02,2.820000e-16
1.900000e+02,2.680000e-16
2.260000e+02,2.560000e-16
2.480000e+02,2.520000e-16
2.740000e+02,2.480000e-16
3.030000e+02,2.440000e-16
3.410000e+02,2.400000e-16
3.740000e+02,2.390000e-16
4.070000e+02,2.370000e-16
4.760000e+02,2.330000e-16
5.530000e+02,2.260000e-16
6.440000e+02,2.230000e-16
7.300000e+02,2.160000e-16
8.010000e+02,2.160000e-16
9.000000e+02,2.110000e-16
9.800000e+02,2.090000e-16
1.110000e+03,2.080000e-16
1.200000e+03,2.060000e-16
1.310000e+03,2.050000e-16
1.400000e+03,2.050000e-16
