H+ + H --> H+ + H(N=3)
X = Energy (eV),Y = Cross section (cm2)
1.500000e+04,1.100000e-17
2.000000e+04,1.300000e-17
2.500000e+04,1.550000e-17
3.000000e+04,1.860000e-17
3.500000e+04,2.110000e-17
4.000000e+04,2.360000e-17
4.500000e+04,2.520000e-17
5.000000e+04,2.580000e-17
5.500000e+04,2.590000e-17
6.000000e+04,2.470000e-17
6.500000e+04,2.530000e-17
7.000000e+04,2.590000e-17
7.500000e+04,2.310000e-17
8.000000e+04,2.320000e-17
8.500000e+04,2.470000e-17
9.500000e+04,2.220000e-17
1.050000e+05,2.130000e-17
1.250000e+05,2.010000e-17
1.450000e+05,1.720000e-17
1.650000e+05,1.730000e-17
1.850000e+05,1.380000e-17
2.000000e+05,1.410000e-17
