H+ + CO2 --> H
X = Energy (eV),Y = Cross section (cm2)
7.690000e+01,2.660000e-15
1.340000e+02,2.390000e-15
1.870000e+02,2.210000e-15
2.440000e+02,2.080000e-15
2.860000e+02,1.980000e-15
3.230000e+02,1.920000e-15
3.600000e+02,1.880000e-15
4.200000e+02,1.800000e-15
4.750000e+02,1.730000e-15
5.300000e+02,1.680000e-15
5.930000e+02,1.610000e-15
6.640000e+02,1.560000e-15
7.340000e+02,1.530000e-15
8.180000e+02,1.480000e-15
9.030000e+02,1.460000e-15
9.980000e+02,1.430000e-15
1.120000e+03,1.410000e-15
1.210000e+03,1.400000e-15
1.300000e+03,1.390000e-15
1.400000e+03,1.380000e-15
