H+ + Li(2s) --> H + Li+
X = Energy (eV),Y = Cross section (cm2)
1.110000e+03,1.840000e-15
1.660000e+03,2.540000e-15
2.190000e+03,3.550000e-15
3.420000e+03,4.840000e-15
4.500000e+03,5.260000e-15
6.750000e+03,4.560000e-15
9.090000e+03,3.720000e-15
1.120000e+04,3.110000e-15
1.650000e+04,1.930000e-15
2.220000e+04,1.340000e-15
2.750000e+04,1.020000e-15
4.580000e+04,5.800000e-16
6.860000e+04,3.120000e-16
1.050000e+05,2.210000e-16
1.640000e+05,1.040000e-16
2.300000e+05,7.850000e-17
4.010000e+05,4.700000e-17
