C3+ + H --> C2+(2s3p 3Po) + H+
X = Energy (eV),Y = Cross section (cm2)
1.189200e+03,8.030000e-18
1.608000e+03,1.230000e-17
1.932000e+03,1.600000e-17
2.364000e+03,2.140000e-17
3.120000e+03,2.520000e-17
4.176000e+03,2.920000e-17
5.724000e+03,3.580000e-17
7.644000e+03,3.800000e-17
9.840000e+03,4.030000e-17
1.158000e+04,4.090000e-17
1.428000e+04,4.800000e-17
1.992000e+04,6.070000e-17
2.400000e+04,7.140000e-17
3.180000e+04,9.850000e-17
4.176000e+04,1.340000e-16
5.088000e+04,1.720000e-16
5.988000e+04,2.080000e-16
7.776000e+04,2.180000e-16
1.158000e+05,2.410000e-16
