X,Y
0.01,7.91E+02
0.00,7.91E+02
0.80,7.82E+02
0.70,7.84E+02
0.60,7.86E+02
0.50,7.87E+02
0.40,7.89E+02
0.20,7.90E+02
0.10,7.90E+02
0.06,7.91E+02
0.04,7.91E+02
0.02,7.91E+02
0.30,7.90E+02
1.00,7.77E+02
1.20,7.71E+02
1.50,7.60E+02
1.70,7.52E+02
2.00,7.40E+02
2.50,7.20E+02
3.00,7.00E+02
3.50,6.78E+02
4.00,6.57E+02
5.00,6.11E+02
6.00,5.65E+02
7.00,5.18E+02
8.00,4.73E+02
9.00,4.31E+02
10.00,3.92E+02
12.50,3.14E+02
15.00,2.59E+02
17.50,2.19E+02
20.00,1.87E+02
22.50,1.60E+02
25.00,1.36E+02
27.50,1.16E+02
30.00,9.85E+01
35.00,7.15E+01
40.00,5.26E+01
45.00,3.92E+01
50.00,2.98E+01
55.00,2.31E+01
60.00,1.83E+01
65.00,1.48E+01
70.00,1.23E+01
75.00,1.04E+01
80.00,9.09E+00
85.00,8.10E+00
90.00,7.36E+00
95.00,6.83E+00
105.00,6.20E+00
120.00,5.88E+00
135.00,5.89E+00
150.00,6.00E+00
165.00,6.10E+00
180.00,6.14E+00
