X,Y
0.01,7.82E+02
0.00,7.84E+02
0.80,2.46E+02
0.70,2.85E+02
0.60,3.34E+02
0.50,3.94E+02
0.40,4.67E+02
0.20,6.42E+02
0.10,7.32E+02
0.06,7.62E+02
0.04,7.73E+02
0.02,7.81E+02
0.30,5.51E+02
1.00,1.87E+02
1.20,1.46E+02
1.50,1.05E+02
1.70,8.63E+01
2.00,6.48E+01
2.50,4.05E+01
3.00,2.58E+01
3.50,1.75E+01
4.00,1.30E+01
5.00,8.82E+00
6.00,6.08E+00
7.00,3.83E+00
8.00,2.37E+00
9.00,1.58E+00
10.00,1.19E+00
12.50,8.04E-01
15.00,5.40E-01
17.50,3.09E-01
20.00,1.69E-01
22.50,9.87E-02
25.00,6.40E-02
27.50,4.61E-02
30.00,3.60E-02
35.00,2.47E-02
40.00,1.75E-02
45.00,1.21E-02
50.00,8.21E-03
55.00,5.66E-03
60.00,4.05E-03
65.00,3.03E-03
70.00,2.41E-03
75.00,2.02E-03
80.00,1.77E-03
85.00,1.60E-03
90.00,1.49E-03
95.00,1.41E-03
105.00,1.30E-03
120.00,1.20E-03
135.00,1.14E-03
150.00,1.11E-03
165.00,1.09E-03
180.00,1.08E-03
