O6+ + He --> O4+ + He2+
X = Energy (eV),Y = Cross section (cm2)
6.080000e+00,7.300000e-18
1.200000e+01,1.500000e-18
1.808000e+01,7.000000e-19
2.400000e+01,1.300000e-18
3.008000e+01,1.100000e-18
4.208000e+01,2.400000e-18
6.000000e+01,7.300000e-18
9.008000e+01,1.600000e-17
1.200000e+02,2.500000e-17
1.808000e+02,2.400000e-17
3.008000e+02,2.200000e-17
4.208000e+02,5.000000e-17
6.000000e+02,3.600000e-17
1.200000e+03,1.300000e-16
1.808000e+03,1.900000e-16
3.008000e+03,2.000000e-16
6.000000e+03,3.500000e-16
