O4+ + He --> O2+ + He2+
X = Energy (eV),Y = Cross section (cm2)
2.128000e+01,1.400000e-17
2.496000e+01,1.000000e-17
2.848000e+01,1.300000e-17
3.552000e+01,1.000000e-17
7.104000e+01,1.200000e-17
1.067200e+02,1.200000e-17
1.422400e+02,1.400000e-17
1.776000e+02,1.300000e-17
2.128000e+02,1.200000e-17
2.496000e+02,1.500000e-17
2.848000e+02,1.200000e-17
3.200000e+02,1.500000e-17
3.552000e+02,1.600000e-17
7.104000e+02,1.900000e-17
1.067200e+03,2.900000e-17
1.422400e+03,3.800000e-17
1.776000e+03,3.800000e-17
2.128000e+03,4.300000e-17
2.496000e+03,3.800000e-17
3.200000e+03,4.700000e-17
3.552000e+03,4.500000e-17
3.904000e+03,5.400000e-17
4.272000e+03,4.400000e-17
4.624000e+03,3.300000e-17
4.976000e+03,3.600000e-17
5.328000e+03,4.500000e-17
6.048000e+03,4.700000e-17
